rank,country_name,GDP Growth (% Annual),GDP per Capita (Current USD),Unemployment Rate (%),Inflation (CPI %),Current Account Balance (% GDP),score,normalized_score
141,Albania,2.5721051792058693,4180.892362933835,14.231698529411744,2.522941403911746,-9.7329364650368,-0.012568460334989928,37.73420575647422
142,Slovenia,1.0036562238456703,24443.443229062494,4.810610294117691,35.898568200617,3.159475421757321,-0.02185107255442456,36.00563484866985
143,St. Lucia,1.5240263402573067,8813.193560316211,19.0318455882353,-0.28931235698519586,-4.504954212066421,-0.03374497409410264,33.790800091409096
144,Bosnia and Herzegovina,3.594796805404397,5350.780016415438,20.3949411764706,1.145810824904414,-4.41201546699265,-0.035438125758638264,33.475508162733114
145,Montenegro,2.9711477511102773,7652.688066470583,17.703352941176473,3.121153717948493,-13.062864931654476,-0.035806277034256984,33.406952505159346
146,Botswana,3.9911030627132376,7166.293069054411,20.176985294117635,5.614944586110302,-0.5905284016470737,-0.03747331756446455,33.09652288744738
147,Namibia,4.141416140404427,7848.479644676421,18.96755147058826,5.8242707603970185,-9.207463887066146,-0.03802495886153211,32.993798452222336
148,Armenia,3.227562525808865,3005.7789682867924,17.068639705882372,6.411612189102877,-4.75242561434566,-0.03850312106741012,32.90475699936904
149,Jordan,2.0992647209926245,1349.4259203971415,16.042720588235305,3.7752156000955717,-7.4234856702206224,-0.03934181182743075,32.74857936163677
150,Djibouti,5.543493728264693,4858.833960970481,24.319720588235338,4.228216576874928,8.408963342279419,-0.04065954204363721,32.50319691300875
151,Tonga,-1.7164834755071996,4658.098232766172,1.5219117647059046,1.3084024131470702,-74.23214033872652,-0.041202077791315975,32.40216807675962
152,Tunisia,1.3847816051323916,4209.671199161763,15.803639705882349,6.215850686749952,-3.636495477919147,-0.04294119049103838,32.07831746800109
153,Lesotho,1.6657962568529538,4296.90960167635,16.327632352941187,5.531362447477922,-7.785039917367701,-0.04728860949817834,31.2687584944996
154,Haiti,-0.22977564130149752,6249.7836075881205,14.137029411764704,10.210815193830912,-0.7104307438383164,-0.053576796993052886,30.097797378220044
155,Angola,1.6491421025440742,3489.410860058787,14.82852941176477,17.318802996242617,8.617510746676395,-0.05906758389534918,29.07532500989346
